id	text	sentiment
18342	manxxe chai bindass chhan j hos cool man 👨	Positive
25498	gauko manxe haru kati soja ra emandar hunxan vanne kura yo video bata thahunxa, khusi lagyo video herera.. thankyou smart tv for this	Positive
25925	manxelai bahiri avaran judge garna mildaina vanne kura vten da bata siknu parxa such a humble man 👨	Positive
22629	katti ramro boleko sir le, core point,	Positive
12298	all verry best kalpana you are the so beautifull really 🙇❤👌#kalpanadhahal	Positive
11493	thik garnu vayo jay nepalpolice	Positive
22800	arko video ma mask kholda kasari attitude dekhako thii pose diyer..	Negative
27519	forget manggal thanggal, introduce yourself as nepali	Neutral
24532	sorry to say but really deeksha ko aakha really tedo raix 😆 i noticed here and i dont like this couple and even they are not yet married why they are invited in this show 😂 and i am sure there will be deeksha part 3 😂 and ayushman will be stayed xakka forever 😂	Negative
16441	jhathi nepale bolna audarsixa	Negative
12285	great job dajai tpyko bake jeban safal hos laureko chate thulo hunxa really i salute you da 😍😁	Positive
24718	arjun le k gare ko comment ???😡	Neutral
25394	dharri bolni how host chai uff	Negative
25449	yo adhip dhmam prachand and kangresi ka thula dlal hun.	Negative
19030	thukka sala suraj k c	Negative
22162	k hi vanney word nai ayena just asu ayo 😭💔	Neutral
25279	real herro political of 🇳🇵nepal	Positive
27615	uta pugesi final decesion k vayo..pls update garnu hola hai	Neutral
19867	yo india bat darjeeling bat aako rahixa aangkaji	Neutral
19208	di u r beauty with brain...jastai india ma kangana le bold bhayera bolcha hajur ni nepal film industry ko lagi bold bolne actress hunu hunxa n i respect u....	Positive
12030	pakkai husband le mareko hunuparxa	Negative
11195	ke rishe mental ho	Negative
13647	aakar bista li kalomusoo dalera bikashbort bhat lakhetnu parcha ;	Negative
11514	chakbatw niskeko goli rw pm boli kya mileko aha.xala ko gun rw gala ko gun .	Negative
22559	k ho baba taw sudhriyaxa yr	Positive
22650	good lokendar sir dr sab ra gangaji salutxa	Positive
12313	kapil sir parthi bhagwam sadai daina hawn	Positive
27818	great interview ....hats of lokendra bista mgr ji ❤️✊	Positive
14122	no i pagal sale dag mcc dalal sujan subedi ho.	Negative
10280	e nani ko nbr paunn	Neutral
25773	chittai baini ko first album herna paiyos keep it up	Positive
17433	ani tyo sabi didi ko boini lai kasley right diyo mdcn khana nadini	Neutral
15193	yo anjali didi lai k vako ho....sabai mistake vanirako xa ta answer ta 😍❤️❤️❤️	Neutral
13377	binod oad ko fan jati yeta 🤘👍	Neutral
19255	adi kasailai uhaharu mann pardaina vane nahera wasta nagara kina negative comments ? i love to see them together	Neutral
20611	maobaadi ko jhole media--muji--views ka lqagi j poni garxas--vaate	Negative
13963	dai haru ko kura kaila jhuto hunn good dai 🙏	Positive
26594	bachhako face herwr vakkano futer aayo arjun dai 😭😔🤨😏	Neutral
14862	operation sucess we'll done kapur bot media bichara bacchha haru ko bhavisya ma kasto asar parlaa aba ..	Positive
10626	chor daka nepal police	Negative
24455	society vnyko yestai ho gender bias gender stereotype	Negative
18023	k metho boleko sunu 2 lagne best of luck rema	Positive
20764	harek thau maw janu paryo sir khas gari bikat thau maw dharri thicho micho xaw bijuli ko testai samasya xaw khane pane , padna janaw aaunaw ko lagi yo news bataw harek kura ko focus hos samadhan ho jai anup sir	Neutral
18075	rip jatha k.p sharma gafadi 😡	Negative
17671	great job pilot mam lai, nepali ko shan	Positive
31820	the house is so good thoo	Positive
14985	prabhat navayeko vye ma yo program herthina...prabhat is the best angker	Positive
11874	petrol and kashi ko masu always win	Negative
23764	really mother ho surya gurung fuck you kukura surya	Negative
23244	deeksha le lgbt grp lai sarai encourage dinchha sahi chha manchhe lai long live garaune way 👌	Positive
26630	miss sara kati safa bichar sweetness	Positive
27169	amrit dada plz 2jana lai nai 2/4 jhapat dinu na plz dada..... stupid game over	Negative
17339	hami garib hoina hamro aalchhi pana chai garib ho ☹️☹️☹️☹️	Negative
24912	raju sayami ko political carieer sakkiyo aba ...	Negative
24982	hy vagawan kn yasto hunxa vagawan 😭 god bless you baini timro agami din sundar hos baini	Neutral
19997	old grandpa is totally stupid	Negative
18576	ashu thamna sakina dada maila hajur ko mummi ruda 😭🙏	Neutral
18353	pidit jaha bata pni pidit hunxa. company le online ma rate kam ( cheap rate )halxa. passenger lina 1/2 km para janu parxa. lina jada ra aauda ko rate halera company le 5 prtisat comission liyo vne sab rider online chalauxan	Neutral
19015	sab jana like comement garau so that naya manche haruma ne recommend ma aoss	Neutral
22807	tara bristi ko dance ra confidentiality superb lagyo ❤️❤️❤️	Positive
16398	yo pagal kt ho boli batw thaha hunx hawa nachalerw paat halinx	Negative
22643	bhagwan l shesti banko pathar lai bhagwan banaune manxi nai hun aafno faidako lage yuta bidness banay...	Neutral
23810	kura batw chai sab thik x netw tw buji heraula ek choti chai herum hai ktm basi	Neutral
10401	govinda ji, ban ko chari ke karauncha, karaunchha, karaune lai karaunu dinus, malai tapain ko sujab ek damai ramro lagyo, good luck and all the best to your family.	Positive
10540	hyper, instapush video, jasta online platform le khayo nepali bank bat 💯%	Negative
17259	dai himat na garnu 😥 royar aafai lai kamjor hunx 🙏😭	Neutral
24445	kura sahi ho but our pm doesn't care	Negative
17664	aama ko maya vanekonai yesto ho 😢	Neutral
16052	number pauna mero ni thulo samsya xa	Neutral
26631	o god kati dherai runu vyako be strong bro 🙏	Neutral
14117	what a confidence level sir	Positive
13430	omg kati cute k ... god bless you	Positive
15014	galaxy 4 k le aru sab channel bhulai dinx fix ho congratulations dinesh sir ❤️	Positive
22660	yo tike madhabeko chamcvhhe raixa kshitiz ba we love you	Negative
19877	tiktok navako vaya yo kura hami sunnai paudaintheu tq dr sir	Positive
19754	dear bipin ji tapai sanga pheri bhetnu paryo ..you deserve what you said	Positive
22777	desh ko pm kaha hunu hunxha.	Neutral
14479	choreographer ma aja binit best lagyo	Positive
24261	"5:07 pasal intest ""personal interest""🤣😂 slc ko fake certificate banayaera people's campus ma admission vako natija 😅"	Negative
14690	nepal 🇳🇵 ko no1 channel galaxy 4k.	Positive
21706	so cute, black beauty, eye pani kasto unique lagyo,	Positive
18465	show quit garda pani hunchha baru ?!	Neutral
26216	ktm ma pani xarnupareu airport, buspark ......	Neutral
13288	best lagyo jodi smart husband n beautiful wife happy 10nth anniversary 🍇🎂🍻 lyaunu prx part 3	Positive
24725	yo mobile ko kura xa ni eak vanda badi layako phone 18% yo impoverished xa	Neutral
15371	hahaha mundreko club ma aarchana ko jasto copy garera confidend badexa nepali flop herone ko bau ny nachinko rahexa xori le hahaha	Negative
18920	1) rape ko case maa already camera rakhnu. tyo ni sriman kai salla bammojim camera raakhnu. rape hunxa vanera tha payera ni sriman sath maa nahunu	Negative
25033	sai dai kura phone ko	Neutral
11555	ye sb dalal haru huna	Negative
27349	jo jasle saknu hunxa aafno family ra aafno relatives lai aaba ko election ma bichar garera vote halna lagaounus ,please 🙏 hami janatale dherai dukkha paiyo,	Neutral
18130	tika ram sir kati babal manxey ho yr ... kasto babal prasna	Positive
26987	xoo nice jodi dherai mn pareyoo god bless you both 👌🏻😍	Positive
10396	la badai xa kumar bhai happy marriage life	Positive
18374	sano babu ruda tw man nai bhakanneyo.how can i help them please provide me the details where i can send my small help.	Neutral
26642	aja dhiraj dada ani anuja di ko performance over ramro lagyo 🤗😍😘 uhaharuko dance maa chahine energy aja duijanamai dekhiyo 🤗😯 best of luck 🤗💐	Positive
12886	i see myself in you reecha d ☺️	Neutral
16806	raul don't cry plzz hajur drai ramro manxy hunuhunxa	Neutral
12405	safal lai one clas ma varna garnu parxa pagal	Negative
13875	chor, danka, fataha !!!!	Negative
10744	kina ramro manxelai nai yastori fasauxan manxe haru nabin sir 😥	Negative
14789	ajkal k ho yaar sabai intercast married garxa i don't like that much....	Negative
12005	america return vaeni bro english richa jattiko xaina so better speak nepali bro	Negative
25364	dipaa vaneko ek nbr ko valu ho	Negative
16632	3 to 5 thousands bhaneko ki k ho	Neutral
16032	manxe testai !voice poni testai!boli testai !soch testai! yellai vaninxa perfect manxe!	Positive
16212	bimal sir tapai kasteo patrakar ho sony rocka ji right	Neutral
27716	kasto goru rahix yrrr yo karmacharya,,chor	Negative
11464	duniya sab selfish cha jasla yo videos banyo to sala chr khata taro mancha vako vaya k garthis new pani limet gar sala	Negative
12290	lado jasto bau aama mero chus oii khol dori xorako khatea bau	Negative
18458	if the surya dai didnt win this time then government lai hoina sathi ho nepali janatanai ahgatilo vaey raw nepal dubey ko vanni bujinxa	Neutral
31125	kevika ra xiring ko team day by day ekdam ramro vairako x,i can see this 2 teams are in top 2	Positive
15706	sadikxa ra manish ko romantics entry baval chha year 🙏🌻	Positive
16129	yo chor channel le kaam napako sale	Negative
12918	perfect maya garne man le body’s bhagey keii hoina 😭❤️❤️❤️❤️❤️god blessed u ❤️❤️	Neutral
16114	bhusal dahal please retire. waiyat question nasodnu.	Negative
26639	sala covid huda kaha gayara lukikithis ..ta pagini	Negative
26147	nepali movie industry lai world wide no i lead garnu sakne one of the kusal kalakar	Positive
19152	nepal ko pradanmantri ko dam ni hunu paryo ni khate gaurav mahat is the most worse prime minister in nepal	Negative
14051	sadikshya she's hosting again 🧡	Positive
11627	tmy haru ley garerw ta depression ma pugyo hola ni bichara #justiceforsabitabhandari	Negative
18089	kurna ta parx ni testai kaamm garepaxi aafu pani safe bannuss ani arulai ni safe garaunuss	Positive
15003	yo tw valu kti ho yaar	Negative
10104	mero favorite actor bhawana ji tapaile nirantara dinus ajkalko love	Positive
27863	vai yek xhotilai mafi dinus ma xhori ko bhavise herera plz	Neutral
16097	doctor ko id k xa hola hola hjr malai thyroid xa plz malai docdor ko id dinus na mho japan ma xuu maile yeha ko kehi bujin plz	Neutral
10139	tyo rogi lai gala padkaunu asta laxmi ji	Negative
23945	sobit bro don't worry hai tmi dance ma matra navayer film industry ma pani kehi hunxa hai ...	Neutral
26831	prim tv muji english ma chata	Negative
17022	tapai jasto josila yuba ko ekdamai khacho xa good luck 🤞	Positive
19921	wild card hunnna ki k hooo... you maukaaa tw saboilai ekcoti paunu parney ho	Neutral
31349	dance haru ta pakkai ramro cha hoii but yo programme ko special heart che 2jana host ! yeti man parcha hoii 2jana koi le garda nai matra yo programme herum herum lagne!	Positive
12921	aru kura ke haina hamro cricketer lai xutaunupryo home minister le	Neutral
23890	sujan ghamnda nagar jaba samma viral hunxs taba samma matra ho antf tero paxi lagne dukha parda family chahinx yad gar 😡👎️👎️	Negative
27373	neetaji well said dherai change vaye6	Positive
14642	sabaele dance garnw pako xaena voting start re 😏	Neutral
13384	jodi no 1 b.a noi vako vye ta dherai khusi hunthiyo ❤️❤️🤗	Positive
16540	a joker dhabala do its	Negative
15785	mug xora xori la yesto grxa afna ama li thuka 😷😭	Negative
11955	sherpa sir u r very good person	Positive
16758	5:46 time chitwaa aako omg really kuro garnu vako ho amaa lay 😳	Neutral
26160	lamo samayako pratiksha pachhiko khushi. thank u kshitiz sir.	Positive
15891	ma tiktok bata tha payera ata aako hai.....voice sarai ramro akdam man paryo doctor ko kura ❤️❤️❤️❤️❤️	Positive
19363	capital expenditure ra pujigat kharcha k ho re half ca sir	Neutral
12623	ma ni.sameer jastai socha vako manxe ho .salut sameer bro.great u .nepali people don't think negative always posative gyes	Positive
18295	samsung le paisa khuwayx	Negative
24929	rasta baadi samisha chand ji lai salaam xa	Positive
13013	hajurko nmbar dainu n bhahini m pni kyahi garxu	Neutral
26500	don't speak india sneha u ko india u a indian.	Negative
19020	ane sab ko salary 40 k above hunu paryo 😂	Positive
23250	yo eliza pani favoritism ko pranam ho.	Neutral
20542	best wishes ronit shrestha best hero	Positive
17929	prabhat sir le usko citizen ship hudai garda nepali pasport lina milchaki mildaina..	Neutral
17825	ma daily dr.surendra sir ko interview youtube maa search grne grxu......	Neutral
19891	wow nice aastha sighar le ksto ghaunu hudho rhinx	Positive
15086	hait sanjeev pandey lai ta salute garxu yll.. program nai ramailo huney 🤗	Positive
23773	dipendra and sadikshya awesome host	Positive
11924	who is here after zalan video 🤣	Neutral
14866	jaha maya teha mafi woo film stroy jasto naresh dai ko jasto man har kasai ko hudainw salam xa naresh dai	Positive
15494	suni'll girile jehos hit banayo fed na tuppo mis pabilaaii!!!yo kharel pani kohi time ta kasto anterabartaa ho guestharu ho camedy 😃 i'm funny	Negative
11739	mission & vision vayeko intellectual person dr baburam bhattarai 🙏	Positive
31268	heparmesor you kale hapsiko aankha chalai kholi dinus hai	Negative
11451	boudiktta nai milena... class 5 vanda low level ko yo anngkaji christian dalal ho	Negative
14276	gautam pagal ko programme tyo pani 1:3:55 sec ko purai heriyo life ma 1st time . kati maja ayo ronit ko vision suna lai time gayeko pattai payena .keep doing good work ✌️	Negative
17254	jpt.. baklol, unpadh, illiterate, uneducated, andhbiswashi nepali haru... yestai soch le garda nepal garib desh vako ho. 😠	Negative
16045	ramash dai porpoise grnu k .......kasari bihe grxu vanun klpana le aafai	Neutral
18390	safai payera pani aajai thuna ma basnu parne katako neyam ho.its not fear he have to released soon as possible. jay nepal	Negative
10145	so sad. and shame	Negative
12735	wao kati nice nanu.	Positive
14896	real bihe hos plz in the world best couple	Neutral
10885	yo season bata chai ekdum sahi2 coach aunu vayex. lop u trishna sis	Positive
23491	suresh dada ko birthday ko din ko interview rahexa tara dherai ramro interview	Positive
10696	bechera khai sakyo sujit&sujit le	Negative
12388	kejriwal pxi man prne neta hark thapaliya ❣️	Neutral
13319	amit rokka ko q garne tarika thik vaena n aayush panta hate you saram karo yrr from india nagaland	Negative
31636	bichara driver lai k vanne hospital bat nai action linu parx	Neutral
23192	stupid girl game over jevan var kuiyra bas!!! nakachri	Negative
22146	tatti haru, stop making stupid people famous, haami nepali viewers haru kei galti le garda aaja haamro industry ko izzat 6ena	Negative
19355	nirmal ni pagal jasto kura garxw aafno movie jastosukae language ma lagos but yo tw nepali movie hota 😡	Negative
13273	neelam ra dinesh winner hunu parxa w 🏆	Positive
13069	yestoiho kalo gye goro aaux don't warry	Neutral
19493	o my god kasto dimag hai ??? god bless you keep it up	Neutral
25350	natra paxi nepal aayera nepal national mother languages ko anta nai hunex,	Negative
